,Drug,District,X_Coordinate,Y_Coordinate,Year,Latitude,Longitude
5121,Cannabis,6,1169735.0,1850913.0,2009,41.74640331,-87.65362731
5122,Cannabis,2,1183574.0,1871398.0,2009,41.80230488,-87.60228035
5123,Cannabis,18,1172523.0,1906003.0,2009,41.89751455,-87.64178672
5124,Cannabis,11,1144555.0,1903565.0,2004,41.89139708,-87.74457189
5125,Cannabis,5,1176774.0,1836565.0,2007,41.70687504,-87.62826552
5126,Cannabis,7,1167494.0,1860107.0,2010,41.77168117,-87.66157579
5127,Heroin,11,1150189.0,1898398.0,2013,41.87711032,-87.72401542
5128,Cannabis,6,1175142.0,1855216.0,2011,41.75809235,-87.63368666
5129,Heroin,11,1152151.0,1896781.0,2014,41.87263465,-87.71685412
5130,Methamphetamines,4,1190726.0,1852981.0,2011,41.75159733,-87.57664571
5131,Cannabis,7,1172003.0,1857114.0,2005,41.76337018,-87.64513509
5132,Crack,7,1170993.0,1865379.0,2007,41.78607245,-87.64859574
5133,Crack,11,1150396.0,1899641.0,2011,41.88051722,-87.72322293
5134,Cannabis,3,1177754.0,1860844.0,2007,41.77347751,-87.62394389
5135,Cocaine,8,1151339.0,1871855.0,2003,41.80425047,-87.72048832
5136,Cannabis,22,1171189.0,1846280.0,2012,41.73365808,-87.64843463
5137,Heroin,15,1137140.0,1898506.0,2011,41.87765091,-87.77192565
5138,Cannabis,5,1175441.0,1825832.0,2002,41.67745192,-87.63346626
5139,Hallucinogens,9,1171192.0,1887533.0,2013,41.84686087,-87.64721753
5140,Crack,12,1171574.0,1894938.0,2002,41.86717239,-87.64559794
5141,Cannabis,6,1173015.0,1852135.0,2010,41.7496849,-87.64157266
5142,Heroin,2,1177699.0,1884310.0,2007,41.83787159,-87.62343501
5143,Cannabis,4,1197316.0,1850435.0,2005,41.74444934,-87.55258165
5144,Heroin,25,1149596.0,1908355.0,2010,41.90444492,-87.72593397
5145,Cannabis,4,1195766.0,1819235.0,2008,41.65887187,-87.55928839
5146,Heroin,2,1181467.0,1875056.0,2004,41.81239165,-87.60989459
5147,Cannabis,24,1167151.0,1942254.0,2005,41.99710603,-87.66047208
5148,Cannabis,8,1152177.0,1860488.0,2013,41.77304127,-87.7177134
5149,Barbituates,4,1191768.0,1847705.0,2013,41.73709431,-87.57299818
5150,Cannabis,3,1192538.0,1858860.0,2012,41.76768585,-87.5698145
5151,Crack,15,1141354.0,1900640.0,2008,41.88343019,-87.75640003
5152,Crack,7,1164761.0,1863213.0,2012,41.78026258,-87.67150648
5153,Crack,2,1176316.0,1886532.0,2002,41.84400018,-87.6284429
5154,Cannabis,11,1151117.0,1905078.0,2011,41.89542282,-87.72043287
5155,Crack,12,1160419.0,1899726.0,2005,41.88054904,-87.68641697
5156,Crack,11,1148129.0,1899324.0,2004,41.87969126,-87.73155537
5157,Heroin,15,1142833.0,1906658.0,2010,41.89991688,-87.75081894
5158,Cannabis,24,1161580.0,1949798.0,2002,42.01792526,-87.68075398
5159,Cannabis,5,1178013.0,1829378.0,2013,41.68712496,-87.62394511
5160,Cannabis,25,1143637.0,1915521.0,2005,41.92422288,-87.7476435
5161,Cannabis,4,1197450.0,1852172.0,2010,41.74921246,-87.55203288
5162,Crack,18,1173332.0,1906723.0,2003,41.89947234,-87.63879398
5163,Heroin,2,1182920.0,1876517.0,2002,41.81636705,-87.60451961
5164,Cannabis,11,1153680.0,1901254.0,2014,41.88487876,-87.71112138
5165,Cannabis,11,1157392.0,1894579.0,2012,41.86648724,-87.69767182
5166,Crack,25,1136800.0,1907602.0,2008,41.9026176,-87.77295594
5167,Cannabis,5,1178418.0,1835813.0,2014,41.70477435,-87.62226799
5168,Heroin,9,1169852.0,1870819.0,2005,41.80102528,-87.65262127
5169,Cannabis,6,1172643.0,1853541.0,2007,41.75355135,-87.64289447
5170,Crack,7,1171796.0,1860257.0,2015,41.7719995,-87.6458017
5171,Cannabis,25,1136503.0,1910219.0,2011,41.90980429,-87.77398421
5172,Crack,7,1166634.0,1867347.0,2003,41.79156703,-87.66452185
5173,Cannabis,8,1161887.0,1860545.0,2008,41.77300144,-87.68211714
5174,Cannabis,11,1152553.0,1894662.0,2008,41.86681195,-87.71543419
5175,Heroin,2,1180983.0,1876420.0,2015,41.81614574,-87.61162786
5176,Cannabis,10,1150959.0,1893673.0,2001,41.86412935,-87.72131188
5177,Crack,19,1162151.0,1918587.0,2007,41.93226903,-87.67952937
5178,Cannabis,4,1193873.0,1854126.0,2002,41.75466277,-87.5650762
5179,Cannabis,1,1177528.0,1890620.0,2002,41.85519055,-87.6238712
5180,Cannabis,11,1144846.0,1895942.0,2005,41.87047317,-87.74369552
5181,Cannabis,25,1141770.0,1909188.0,2005,41.90687923,-87.75466072
5182,Cannabis,17,1152680.0,1930355.0,2015,41.96475418,-87.71402174
5183,Heroin,12,1159828.0,1899934.0,2004,41.88113202,-87.68858133
5184,Cocaine,17,1147032.0,1931559.0,2002,41.96816819,-87.73475721
5185,Cannabis,8,1160126.0,1862620.0,2005,41.77873194,-87.68851553
5186,Cannabis,17,1155054.0,1933056.0,2008,41.97211847,-87.70522032
5187,Heroin,12,1160739.0,1895515.0,2008,41.86898704,-87.68535869
5188,Cannabis,15,1141168.0,1899515.0,2014,41.88034648,-87.75711079
5189,Cannabis,8,1155495.0,1868002.0,2001,41.79359497,-87.70534915
5190,Cannabis,22,1168148.0,1828467.0,2009,41.68484227,-87.66008559
5191,Cannabis,2,1178763.0,1876337.0,2013,41.81596885,-87.61977374
5192,Cannabis,20,1156348.0,1932071.0,2006,41.96938944,-87.70048881
5193,Cannabis,14,1153454.0,1908679.0,2009,41.90525817,-87.71175376
5194,Crack,24,1166511.0,1947311.0,2002,42.0109963,-87.66268065
5195,Cannabis,8,1153034.0,1846954.0,2010,41.73588486,-87.71492843
5196,Cannabis,7,1168825.0,1857687.0,2009,41.76501175,-87.65676656
5197,Cannabis,16,1142849.0,1921819.0,2002,41.94151994,-87.75038162
5198,Crack,4,1197404.0,1852131.0,2001,41.74910109,-87.5522028
5199,Cannabis,10,1153920.0,1893361.0,2015,41.86321475,-87.71045039
5200,Cannabis,11,1159921.0,1899604.0,2004,41.88022455,-87.68824895
5201,Cannabis,25,1152002.0,1913757.0,2001,41.91922141,-87.7169534
5202,Cannabis,4,1196633.0,1848996.0,2004,41.74051759,-87.55513187
5203,Cannabis,11,1153248.0,1904640.0,2006,41.89417887,-87.71261781
5204,Cocaine,8,1154645.0,1865289.0,2005,41.7861671,-87.70853836
5205,Cannabis,24,1157445.0,1939758.0,2010,41.99046063,-87.6962449
5206,Cannabis,15,1141684.0,1900729.0,2003,41.88366832,-87.75518603
5207,Cannabis,6,1183617.0,1844658.0,2003,41.72892672,-87.60295536
5208,Cannabis,4,1195686.0,1855945.0,2012,41.75960962,-87.55837219
5209,Crack,11,1152000.0,1897724.0,2005,41.87522532,-87.71738367
5210,Cannabis,5,1171391.0,1828385.0,2003,41.68454708,-87.64821621
5211,Crack,9,1164924.0,1869245.0,2008,41.79681171,-87.67073846
5212,Heroin,25,1144019.0,1915489.0,2001,41.9241279,-87.74624067
5213,Crack,4,1194535.0,1835259.0,2001,41.70287378,-87.56326877
5214,Crack,10,1152040.0,1889399.0,2005,41.85237978,-87.71745608
5215,Cannabis,6,1177483.0,1852629.0,2002,41.75094076,-87.62518522
5216,Cannabis,11,1154228.0,1895173.0,2011,41.86818094,-87.70927139
5217,Cannabis,19,1169078.0,1921667.0,2001,41.94057291,-87.65398396
5218,Heroin,15,1142825.0,1901475.0,2004,41.88569427,-87.75097754
5219,Heroin,11,1160442.0,1898882.0,2013,41.87823255,-87.68635588
5220,Crack,15,1140789.0,1904819.0,2009,41.89490828,-87.75837196
5221,Cannabis,22,1169305.0,1831819.0,2009,41.69401582,-87.65575359
5222,Cannabis,12,1169845.0,1890331.0,2006,41.85456825,-87.6520795
5223,Heroin,15,1143320.0,1902878.0,2003,41.88953503,-87.7491247
5224,Cannabis,2,1179598.0,1875748.0,2005,41.81433352,-87.61672884
5225,Crack,5,1173227.0,1823115.0,2006,41.67004508,-87.64165001
5226,Cannabis,8,1146113.0,1862823.0,2013,41.77956587,-87.73988377
5227,Heroin,11,1148172.0,1901542.0,2005,41.88577687,-87.73134035
5228,Heroin,10,1149652.0,1891532.0,2008,41.85827966,-87.72616545
5229,Crack,11,1151941.0,1903922.0,2005,41.89223445,-87.71743697
5230,Heroin,1,1176667.0,1889408.0,2005,41.85188422,-87.62706801
5231,Cannabis,5,1176693.0,1827853.0,2005,41.68296985,-87.62882308
5232,Heroin,2,1180639.0,1877275.0,2011,41.81849985,-87.61286342
5233,Cannabis,16,1132232.0,1938413.0,2005,41.98724706,-87.78901661
5234,Cannabis,5,1179013.0,1830727.0,2006,41.69080415,-87.62024339
5235,Heroin,11,1150750.0,1894431.0,2011,41.86621348,-87.7220593
5236,Cannabis,22,1168592.0,1836107.0,2016,41.70579814,-87.65824101
5237,Cannabis,8,1154582.0,1862632.0,2012,41.77887716,-87.70884011
5238,Cannabis,7,1177340.0,1859132.0,2011,41.76878896,-87.62551316
5239,Cannabis,10,1151056.0,1894439.0,2009,41.86622945,-87.72093573
5240,Cannabis,18,1173355.0,1906145.0,2003,41.89788576,-87.63872669
5241,Cannabis,9,1165092.0,1875248.0,2011,41.81328109,-87.66995248
5242,Cannabis,10,1151046.0,1890200.0,2006,41.85459733,-87.72108342
5243,Cannabis,15,1141672.0,1901087.0,2002,41.88465094,-87.75522124
5244,Heroin,15,1144234.0,1902896.0,2002,41.8895673,-87.74576761
5245,Heroin,15,1139758.0,1897140.0,2002,41.87385503,-87.76234625
5246,Cannabis,12,1160276.0,1904733.0,2007,41.89429164,-87.68680354
5247,Heroin,11,1153142.0,1897040.0,2003,41.87332579,-87.71320882
5248,Cannabis,14,1157943.0,1909198.0,2013,41.90659191,-87.69524998
5249,Crack,7,1172107.0,1861014.0,2005,41.77406997,-87.64463945
5250,Crack,14,1159334.0,1911179.0,2001,41.91199942,-87.6900857
5251,Crack,11,1149571.0,1898382.0,2010,41.87707843,-87.72628497
5252,Cannabis,15,1142913.0,1898534.0,2011,41.87762216,-87.7507277
5253,Crack,7,1167400.0,1863456.0,2005,41.78087326,-87.66182451
5254,Heroin,11,1160239.0,1895637.0,2008,41.86933217,-87.68719095
5255,Cannabis,22,1153900.0,1833704.0,2007,41.69950732,-87.71210595
5256,Cannabis,9,1171892.0,1868942.0,2005,41.79583002,-87.645195
5257,Heroin,15,1142857.0,1905614.0,2010,41.89705158,-87.75075683
5258,Heroin,25,1147115.0,1908300.0,2005,41.90434184,-87.73504886
5259,Crack,7,1167996.0,1867418.0,2001,41.79173268,-87.65952562
5260,Crack,4,1194144.0,1838972.0,2002,41.71307221,-87.56457912
5261,Cannabis,7,1164373.0,1865287.0,2012,41.78596209,-87.67287055
5262,Cannabis,16,1141792.0,1921221.0,2004,41.93989863,-87.75428142
5263,Cannabis,25,1143102.0,1910849.0,2002,41.91141243,-87.74972616
5264,Cannabis,25,1147256.0,1908963.0,2010,41.90615848,-87.73451392
5265,Cannabis,14,1154389.0,1918441.0,2003,41.93202727,-87.70805773
5266,Crack,11,1150362.0,1894752.0,2004,41.86710191,-87.72347532
5267,Crack,3,1179764.0,1863319.0,2004,41.78022343,-87.61650012
5268,Cannabis,14,1153770.0,1911099.0,2007,41.91189258,-87.71052843
5269,Cannabis,7,1167319.0,1866621.0,2015,41.78956015,-87.66203088
5270,Cannabis,11,1151145.0,1905078.0,2012,41.89542227,-87.72033003
5271,Heroin,11,1150776.0,1905070.0,2010,41.89540754,-87.7216855
5272,Cannabis,7,1176209.0,1857070.0,2013,41.76315606,-87.62972066
5273,Cannabis,18,1169588.0,1910119.0,2010,41.90887352,-87.65244656
5274,Cannabis,5,1168330.0,1828471.0,2009,41.68484934,-87.65941922
5275,Heroin,11,1151710.0,1907749.0,2015,41.90274066,-87.71818457
5276,Cannabis,15,1138863.0,1905206.0,2002,41.89600546,-87.76543633
5277,Crack,11,1150081.0,1907719.0,2014,41.90269024,-87.724169
5278,Cannabis,11,1155154.0,1896394.0,2015,41.87151297,-87.70583908
5279,Crack,11,1145017.0,1900814.0,2003,41.8838393,-87.74294468
5280,Crack,25,1136173.0,1920196.0,2010,41.93718822,-87.77495785
5281,Heroin,11,1150508.0,1907343.0,2003,41.90165012,-87.72261038
5282,Cocaine,14,1152066.0,1912735.0,2007,41.91641569,-87.71674525
5283,Heroin,11,1144545.0,1904215.0,2002,41.89318094,-87.74459224
5284,Crack,2,1176358.0,1878122.0,2002,41.82092151,-87.62854199
5285,Hallucinogens,3,1177868.0,1855294.0,2009,41.75824512,-87.62369385
5286,Cannabis,4,1194169.0,1835203.0,2009,41.70272908,-87.56461078
5287,Cannabis,6,1167145.0,1848707.0,2002,41.74040548,-87.66318064
5288,Crack,15,1142553.0,1904215.0,2001,41.89321822,-87.75190821
5289,Cannabis,9,1171612.0,1869012.0,2005,41.79602825,-87.64621972
5290,Cannabis,10,1151170.0,1894442.0,2013,41.86623545,-87.72051715
5291,Crack,5,1178027.0,1838473.0,2009,41.71208261,-87.62361949
5292,Cannabis,11,1146330.0,1897308.0,2006,41.87419354,-87.73821244
5293,Heroin,10,1149939.0,1891781.0,2001,41.85895737,-87.7251055
5294,Crack,15,1142460.0,1899505.0,2001,41.88029513,-87.75236688
5295,Crack,11,1153458.0,1896817.0,2003,41.87270758,-87.71205454
5296,Cannabis,7,1170745.0,1863803.0,2001,41.78175313,-87.64955098
5297,Cannabis,3,1180321.0,1863823.0,2005,41.78159369,-87.61444264
5298,Cannabis,2,1183148.0,1872494.0,2008,41.80532232,-87.60380853
5299,Crack,12,1167680.0,1893521.0,2004,41.86336874,-87.65993409
5300,Heroin,15,1141856.0,1905682.0,2011,41.89725677,-87.75443172
5301,Cocaine,25,1138577.0,1917476.0,2012,41.92968095,-87.76618877
5302,Heroin,11,1153755.0,1905130.0,2013,41.89551339,-87.71074269
5303,Cannabis,25,1138603.0,1915431.0,2001,41.92406877,-87.76614294
5304,Cannabis,4,1195392.0,1847638.0,2009,41.73682183,-87.55972339
5305,Cannabis,10,1150264.0,1890343.0,2012,41.855005,-87.72394998
5306,Cannabis,15,1141380.0,1899918.0,2008,41.88144845,-87.75632238
5307,Cocaine,10,1156711.0,1888894.0,2012,41.85090079,-87.70032572
5308,Heroin,11,1151522.0,1906731.0,2002,41.89995087,-87.71890191
5309,Crack,7,1175044.0,1862506.0,2014,41.77809913,-87.63382853
5310,Crack,3,1177575.0,1855355.0,2005,41.75841914,-87.62476582
5311,Cannabis,3,1193149.0,1856687.0,2004,41.76170807,-87.56764586
5312,Cannabis,5,1178414.0,1825317.0,2007,41.67597189,-87.62259975
5313,Cannabis,12,1165751.0,1898237.0,2012,41.87635115,-87.66688087
5314,Cannabis,9,1165847.0,1871864.0,2013,41.80397898,-87.6672793
5315,Cannabis,4,1197210.0,1852913.0,2004,41.75125179,-87.55288768
5316,Hallucinogens,16,1139328.0,1926063.0,2016,41.95323087,-87.76321915
5317,Cannabis,8,1160001.0,1867170.0,2010,41.79122034,-87.68884876
5318,Cannabis,11,1150440.0,1898296.0,2013,41.87682553,-87.72309648
5319,Heroin,11,1153796.0,1904464.0,2013,41.89368501,-87.71060986
5320,Heroin,11,1147512.0,1898001.0,2005,41.87607264,-87.73385486
5321,Crack,4,1184644.0,1843522.0,2005,41.72578543,-87.59922875
5322,Cannabis,17,1153820.0,1932630.0,2016,41.97097423,-87.70976936
5323,Cannabis,17,1149107.0,1921633.0,2001,41.94089046,-87.72738556
5324,Crack,9,1167305.0,1873576.0,2010,41.80864577,-87.66188301
5325,Cannabis,15,1141707.0,1900063.0,2010,41.88184031,-87.75511805
5326,Cannabis,15,1141672.0,1901087.0,2006,41.88465094,-87.75522124
5327,Cannabis,14,1153467.0,1908247.0,2010,41.90407247,-87.7117175
5328,Cannabis,7,1170478.0,1868217.0,2009,41.79387148,-87.65040132
5329,Cannabis,14,1158554.0,1909250.0,2001,41.90672211,-87.6930041
5330,Cannabis,11,1146885.0,1899648.0,2007,41.88060419,-87.73611493
5331,Cannabis,6,1166044.0,1852663.0,2013,41.75128477,-87.66710237
5332,Cannabis,15,1140279.0,1901839.0,2006,41.88674016,-87.76031817
5333,Cannabis,10,1149357.0,1890612.0,2005,41.85576078,-87.72727214
5334,Cannabis,25,1146702.0,1914058.0,2011,41.92015027,-87.73641873
5335,Heroin,15,1142860.0,1904813.0,2001,41.89485348,-87.75076579
5336,Cannabis,6,1169917.0,1852410.0,2016,41.75050733,-87.65291705
5337,Cannabis,6,1168950.0,1851057.0,2007,41.74681544,-87.65649959
5338,Heroin,11,1144453.0,1897831.0,2003,41.87566422,-87.74509084
5339,Crack,6,1183119.0,1844586.0,2001,41.72874073,-87.60478187
5340,Cannabis,24,1164635.0,1950667.0,2006,42.02024534,-87.66948742
5341,Cannabis,8,1153047.0,1853157.0,2015,41.75290669,-87.71471743
5342,Crack,24,1167780.0,1939826.0,2002,41.99042996,-87.65822866
5343,Crack,14,1159848.0,1908228.0,2003,41.90389105,-87.68827894
5344,Crack,10,1148576.0,1894154.0,2004,41.86549556,-87.73004746
5345,Cannabis,14,1152549.0,1911336.0,2005,41.91256717,-87.71500778
5346,Cannabis,12,1154929.0,1903987.0,2010,41.89235343,-87.70646152
5347,Cannabis,2,1179619.0,1875043.0,2014,41.81239846,-87.61667338
5348,Cannabis,16,1143809.0,1920927.0,2003,41.93905424,-87.74687562
5349,Cannabis,24,1163837.0,1947011.0,2007,42.01023016,-87.67252786
5350,Heroin,15,1144003.0,1901147.0,2016,41.88477218,-87.74665987
5351,Cannabis,5,1176901.0,1831918.0,2009,41.69412015,-87.62793982
5352,Heroin,10,1150738.0,1888772.0,2012,41.85068474,-87.72225122
5353,Crack,11,1150644.0,1902750.0,2005,41.88904381,-87.72223099
5354,Heroin,11,1156095.0,1899864.0,2005,41.88101607,-87.70229062
5355,Heroin,11,1150815.0,1894433.0,2010,41.8662177,-87.72182063
5356,Hallucinogens,10,1153986.0,1891004.0,2014,41.85674556,-87.7102709
5357,Cannabis,20,1164777.0,1932540.0,2009,41.97050136,-87.66948201
5358,Cannabis,6,1183608.0,1852609.0,2011,41.75074535,-87.60274106
5359,Cannabis,8,1161515.0,1860636.0,2015,41.77325888,-87.68347829
5360,Cannabis,15,1141741.0,1904839.0,2012,41.89494561,-87.75487498
5361,Heroin,15,1138690.0,1901450.0,2007,41.88570166,-87.76616292
5362,Heroin,11,1149482.0,1899030.0,2014,41.87885835,-87.72659494
5363,Crack,11,1153859.0,1905098.0,2001,41.89542351,-87.71036157
5364,Crack,15,1141088.0,1906157.0,2008,41.89857441,-87.7572408
5365,Cannabis,12,1163293.0,1903099.0,2012,41.8897449,-87.67576902
5366,Crack,15,1143515.0,1906015.0,2003,41.89813968,-87.74833002
5367,Crack,15,1141870.0,1905088.0,2014,41.8956265,-87.75439502
5368,Cannabis,25,1137590.0,1909391.0,2006,41.90751264,-87.77001094
5369,Cannabis,8,1142794.0,1861504.0,2002,41.77600852,-87.75208453
5370,Crack,12,1160769.0,1899481.0,2003,41.87986949,-87.6851386
5371,Cannabis,5,1174405.0,1827406.0,2005,41.68179425,-87.63721179
5372,Heroin,11,1156037.0,1899862.0,2006,41.88101175,-87.70250365
5373,Cannabis,2,1188046.0,1870446.0,2004,41.79958698,-87.58591025
5374,Cannabis,3,1186284.0,1862838.0,2003,41.77875189,-87.59261225
5375,Heroin,11,1144876.0,1897607.0,2014,41.87504157,-87.74354338
5376,Cannabis,7,1165068.0,1860246.0,2006,41.77211426,-87.67046481
5377,Cannabis,11,1144454.0,1897789.0,2007,41.87554895,-87.74508823
5378,Cannabis,7,1171655.0,1865444.0,2006,41.78623632,-87.64616662
5379,Crack,7,1168952.0,1867369.0,2010,41.7915776,-87.65602156
5380,Crack,11,1157802.0,1895958.0,2001,41.87026301,-87.69612909
5381,Cannabis,20,1155345.0,1937326.0,2006,41.98382971,-87.70403491
5382,Cannabis,7,1176179.0,1858262.0,2010,41.76642772,-87.62979488
5383,Crack,11,1145373.0,1898719.0,2003,41.87808365,-87.74169043
5384,Cocaine,25,1131262.0,1918213.0,2006,41.93183299,-87.79305281
5385,Heroin,2,1179191.0,1868453.0,2001,41.7943247,-87.61844431
5386,Heroin,15,1139940.0,1905802.0,2006,41.89762132,-87.76146609
5387,Heroin,4,1188234.0,1855158.0,2006,41.757631,-87.58570825
5388,Cannabis,6,1172328.0,1852866.0,2008,41.75170599,-87.64406865
5389,Crack,18,1173602.0,1906530.0,2002,41.89893673,-87.63780803
5390,Crack,5,1173468.0,1825785.0,2004,41.67736669,-87.64068943
5391,Crack,15,1139871.0,1907132.0,2006,41.90127227,-87.76168697
5392,Heroin,4,1190578.0,1852812.0,2011,41.75113715,-87.5771935
5393,Cannabis,11,1148137.0,1900637.0,2012,41.88329412,-87.73149219
5394,Cannabis,14,1154119.0,1908658.0,2008,41.9051873,-87.70931155
5395,Cannabis,11,1148757.0,1894380.0,2014,41.86611224,-87.72937716
5396,Cannabis,8,1160909.0,1858489.0,2003,41.76737975,-87.68575901
5397,Cannabis,11,1151833.0,1907368.0,2005,41.90169274,-87.71774281
5398,Hallucinogens,8,1156430.0,1865433.0,2001,41.78652648,-87.70198973
5399,Crack,15,1141499.0,1900251.0,2010,41.88236005,-87.75587719
5400,Heroin,15,1144125.0,1906760.0,2001,41.90017261,-87.74607078
5401,Crack,4,1196236.0,1844447.0,2005,41.72804459,-87.55673679
5402,Heroin,4,1197280.0,1847686.0,2004,41.73690676,-87.55280491
5403,Cannabis,10,1148912.0,1894109.0,2006,41.86536559,-87.72881514
5404,Cannabis,17,1154794.0,1921910.0,2005,41.94153835,-87.70647619
5405,Heroin,7,1177551.0,1856448.0,2004,41.761419,-87.62482078
5406,Crack,11,1159628.0,1898123.0,2001,41.87616659,-87.68936562
5407,Crack,4,1199205.0,1846974.0,2004,41.73490486,-87.54577634
5408,Crack,5,1178095.0,1835803.0,2009,41.70475422,-87.62345106
5409,Heroin,3,1183143.0,1862099.0,2006,41.77679767,-87.60415023
5410,Crack,6,1172345.0,1852245.0,2010,41.75000151,-87.64402458
5411,Crack,11,1149664.0,1896474.0,2002,41.87184086,-87.72599307
5412,Cannabis,7,1165796.0,1861248.0,2009,41.77484845,-87.66776775
5413,Cannabis,15,1143272.0,1902877.0,2011,41.88953319,-87.749301
5414,Heroin,8,1160464.0,1862487.0,2011,41.77836001,-87.68728005
5415,Cannabis,8,1160055.0,1865245.0,2011,41.78593677,-87.68870367
5416,Cannabis,12,1167562.0,1894512.0,2004,41.86609067,-87.66033874
5417,Heroin,15,1141919.0,1902828.0,2001,41.88942389,-87.75427107
5418,Crack,5,1174125.0,1825802.0,2008,41.67739882,-87.63828411
5419,Cannabis,7,1166413.0,1862667.0,2003,41.77872924,-87.66546551
5420,Cannabis,20,1168616.0,1937661.0,2015,41.98447103,-87.65521674
5421,Crack,9,1175580.0,1879076.0,2003,41.82355685,-87.63136746
5422,Cannabis,8,1162215.0,1860620.0,2002,41.77320043,-87.68091269
5423,Crack,12,1163486.0,1900744.0,2001,41.88327853,-87.67512658
5424,Cannabis,11,1152247.0,1904796.0,2012,41.89462676,-87.71629007
5425,Heroin,11,1147578.0,1897671.0,2003,41.87516582,-87.73362099
5426,Cannabis,7,1174130.0,1859520.0,2009,41.76992556,-87.63726788
5427,Cannabis,9,1166230.0,1869994.0,2004,41.79883933,-87.66592789
5428,Crack,9,1173703.0,1875337.0,2012,41.81333856,-87.63836439
5429,Cannabis,15,1138635.0,1898841.0,2013,41.87854322,-87.76642818
5430,Cannabis,14,1157981.0,1908533.0,2003,41.90476632,-87.69512856
5431,Cannabis,17,1152037.0,1931668.0,2002,41.96836987,-87.71635113
5432,Cannabis,4,1202268.0,1840753.0,2013,41.71775652,-87.53476653
5433,Heroin,2,1176480.0,1874194.0,2003,41.81013999,-87.62821268
5434,Crack,11,1157423.0,1899227.0,2008,41.87924118,-87.69743161
5435,Crack,4,1195878.0,1819357.0,2007,41.65920389,-87.55887455
5436,Cannabis,6,1172723.0,1850719.0,2003,41.74580565,-87.64268431
5437,Cannabis,19,1169564.0,1921440.0,2009,41.93993943,-87.65220438
5438,Cannabis,15,1141179.0,1901435.0,2013,41.88561499,-87.75702305
5439,Cannabis,11,1153595.0,1904156.0,2014,41.89284383,-87.71135627
5440,Heroin,11,1148098.0,1901962.0,2003,41.88693082,-87.73160128
5441,Cannabis,5,1181035.0,1816544.0,2015,41.65183772,-87.61327464
5442,Cannabis,22,1172505.0,1846890.0,2013,41.73530317,-87.64359556
5443,Cannabis,25,1142105.0,1909195.0,2014,41.90689223,-87.75342994
5444,Crack,3,1186697.0,1860767.0,2006,41.77305911,-87.59116371
5445,Cocaine,24,1168457.0,1939711.0,2008,41.99009972,-87.65574187
